Myoglobin,Troponin,CK,Time(min),Rat_ID
1.508871638,6.773914828,2.36821958,220,Rat_09
1.511833751,6.816262281,2.329208832,221,Rat_09
1.49141869,6.683695165,2.245646802,222,Rat_09
1.502514815,6.707956315,2.232846464,223,Rat_09
1.497239658,6.757769686,2.235891783,224,Rat_09
1.482625495,6.438352524,2.198229612,225,Rat_09
1.476059129,6.57941708,2.27520185,226,Rat_09
1.463206864,6.410909272,2.183981568,227,Rat_09
1.459665207,6.570231717,2.206542252,228,Rat_09
1.47390077,6.552110742,2.149507625,229,Rat_09
1.493231997,6.547771458,2.126368555,230,Rat_09
1.467385083,6.448425107,2.150895687,231,Rat_09
1.488791929,6.446684071,2.148962378,232,Rat_09
1.457788918,6.390673457,2.096942662,233,Rat_09
1.4588569,6.329399807,2.102281257,234,Rat_09
1.416343101,6.214827969,2.050001518,235,Rat_09
1.423939775,6.260957915,2.038561925,236,Rat_09
1.414144852,6.151844582,2.048847295,237,Rat_09
1.417150619,6.296449141,2.046954811,238,Rat_09
1.42274275,6.135771003,2.076514848,239,Rat_09
1.393237936,6.236502968,2.032749589,240,Rat_09
